"0","0","0"
"89","2","1579"
"89","3","1580"
"89","3","1581"
"89","4","1582"
"89","4","1583"
"89","4","1585"
"89","5","1584"
"89","5","1586"
"89","5","1587"
"89","5","1591"
"89","6","1588"
"89","6","1589"
"89","7","1590"
"89","8","1592"
"89","8","1593"
"89","9","1594"
"89","9","1595"
"89","9","1619"
"90","0","1596"
"90","0","1597"
"90","0","1599"
"90","1","1598"
"90","1","1600"
"90","1","1605"
"90","2","1601"
"90","2","1602"
"90","2","1606"
"90","3","1603"
"90","4","1604"
"90","4","1607"
"90","4","1608"
"90","5","1609"
"90","6","1610"
"90","6","1611"
"90","7","1612"
"90","8","1613"
"90","8","1614"
"90","8","1615"
"90","9","1616"
"90","9","1617"
"90","9","1620"
"91","0","1618"
"91","0","1621"
"91","0","1622"
"91","1","1623"
"91","1","1624"
"91","1","1625"
"91","2","1626"
"91","2","1627"
"91","2","1634"
"91","3","1628"
"91","3","1629"
"91","4","1630"
"91","4","1631"
"91","4","1632"
"91","5","1633"
"91","5","1635"
"91","5","1636"
"91","5","1638"
"91","6","1637"
"91","6","1639"
"91","6","1641"
"91","7","1640"
"91","7","1642"
"91","8","1643"
"91","8","1644"
"91","8","1648"
"91","9","1645"
"91","9","1685"
"92","0","1646"
"92","0","1647"
"92","1","1649"
"92","1","1650"
"92","2","1651"
"92","2","1653"
"92","2","1655"
"92","3","1654"
"92","3","1656"
"92","4","1657"
"92","5","1658"
"92","5","1659"
"92","6","1660"
"92","6","1661"
"92","6","1662"
"92","7","1663"
"92","8","1664"
"92","8","1668"
"92","9","1665"
"92","9","1666"
"92","9","1667"
"93","0","1669"
"93","1","1670"
"93","1","1671"
"93","2","1672"
"93","2","1673"
"93","3","1674"
"93","3","1675"
"93","4","1676"
"93","4","1677"
"93","4","1678"
"93","5","1679"
"93","5","1681"
"93","6","1680"
"93","6","1682"
"93","6","1683"
"93","7","1684"
"93","8","1686"
"93","8","1687"
"93","8","1689"
"93","9","1688"
"93","9","1690"
"94","0","1691"
"94","0","1692"
"94","2","1693"
"94","2","1694"
"94","3","1695"
"94","3","1696"
"94","4","1697"
"94","4","1698"
"94","5","1699"
"94","5","1700"
"94","6","1704"
"94","7","1703"
"94","8","1701"
"94","9","1702"
"95","0","1705"
"95","1","1706"
"95","1","1707"
"95","1","1709"
"95","2","1708"
"95","2","1712"
"95","3","1710"
"95","3","1711"
"95","4","1713"
"95","4","1714"
"95","6","1715"
"95","6","1716"
"95","6","1720"
"95","8","1721"
"95","9","1723"
"96","0","1717"
"96","1","1718"
"96","2","1719"
"96","2","1722"
"96","3","1724"
"96","4","1725"
"96","5","1726"
"96","5","1727"
"96","6","1728"
"96","7","1729"
"96","8","1730"
"96","8","1731"
"96","9","1732"
"96","9","1733"
"96","9","1734"
"97","0","1735"
"97","0","1736"
"97","0","1737"
"97","1","1739"
"97","2","1738"
"97","2","1740"
"97","2","1741"
"97","3","1742"
"97","3","1743"
"97","3","1744"
"97","4","1745"
"97","5","1746"
"97","5","1747"
"97","6","1748"
"97","6","1749"
"97","6","1762"
"97","7","1750"
"97","7","1751"
"97","8","1752"
"97","8","1753"
"97","8","1754"
"97","9","1755"
"97","9","1756"
"97","9","1802"
"98","0","1757"
"98","0","1758"
"98","0","1759"
"98","1","1760"
"98","2","1761"
"98","2","1763"
"98","2","1764"
"98","3","1765"
"98","3","1766"
"98","4","1767"
"98","4","1768"
"98","5","1769"
"98","6","1773"
"98","7","1770"
"98","7","1771"
"98","8","1772"
"98","8","1774"
"98","9","1775"
"98","9","1776"
"99","0","1777"
"99","1","1778"
"99","1","1780"
"99","2","1779"
"99","2","1781"
"99","2","1782"
"99","3","1783"
"99","3","1784"
"99","3","1786"
"99","4","1785"
"99","4","1947"
"99","5","1787"
"99","5","1788"
"99","5","1789"
"99","6","1790"
"99","6","1791"
"99","7","1792"
"99","7","1793"
"99","8","1794"
"99","8","1795"
"99","8","1796"
"99","9","1797"
"99","9","1798"
"99","9","1799"
"100","0","1800"
"100","1","1801"
"100","1","1803"
"100","2","1804"
"100","2","1805"
"100","2","1818"
"100","3","1807"
"100","4","1806"
"100","4","1810"
"100","5","1808"
"100","5","1821"
"100","6","1809"
"100","6","1822"
"100","7","1811"
"100","7","1812"
"100","8","1813"
"100","8","1814"
"100","9","1815"
"100","9","1816"
"101","0","1817"
"101","0","1819"
"101","1","1820"
"101","1","1824"
"101","2","1823"
"101","3","1825"
"101","4","1826"
"101","4","1828"
"101","5","1827"
"101","5","1833"
"101","6","1829"
"101","7","1830"
"101","7","1836"
"101","8","1831"
"101","8","1832"
"101","9","1834"
"101","9","1835"
"102","0","1837"
"102","1","1838"
"102","1","1839"
"102","2","1840"
"102","2","1841"
"102","3","1842"
"102","3","1843"
"102","4","1844"
"102","4","1845"
"102","5","1846"
"102","5","1847"
"102","7","1848"
"102","8","1849"
"102","9","1850"
"102","9","1851"
"103","0","1852"
"103","0","1853"
"103","1","1854"
"103","2","1855"
"103","3","1856"
"103","3","1857"
"103","4","1858"
"103","4","1859"
"103","7","1860"
"103","7","1861"
"103","9","1862"
"104","0","1863"
"104","1","1864"
"104","1","1865"
"104","2","1866"
"104","4","1867"
"104","4","1868"
"104","5","1869"
"104","5","1870"
"104","7","1871"
"105","1","1872"
"105","2","1873"
"105","3","1874"
"105","4","1875"
"105","4","1876"
"105","5","1880"
"105","7","1877"
"105","9","1878"
"105","9","1881"
"106","0","1879"
"106","1","1882"
"106","1","1883"
"106","1","1885"
"106","2","1886"
"106","3","1884"
"106","3","1887"
"106","3","1888"
"106","4","1889"
"106","4","1890"
"106","4","1892"
"106","5","1891"
"106","5","1893"
"106","5","1916"
"106","6","1894"
"106","6","1895"
"106","7","1896"
"106","7","1897"
"106","8","1898"
"106","8","1899"
"106","8","1900"
"106","9","1901"
"106","9","1907"
"107","0","1902"
"107","3","1903"
"107","3","1904"
"107","5","1914"
"107","6","1905"
"107","9","1906"
"107","9","1929"
"108","0","1908"
"108","1","1909"
"108","1","1910"
"108","2","1911"
"108","2","1919"
"108","3","1912"
"108","3","1924"
"108","4","1913"
"108","4","1915"
"108","4","1962"
"108","5","1917"
"108","5","1918"
"108","5","1920"
"108","6","1921"
"108","6","1922"
"108","6","1942"
"108","7","1923"
"108","7","1925"
"108","7","1926"
"108","8","1927"
"108","8","1928"
"108","9","1930"
"109","0","1931"
"109","0","1953"
"109","1","1932"
"109","2","1933"
"109","2","1934"
"109","2","1963"
"109","3","1935"
"109","4","1936"
"109","4","1937"
"109","5","1938"
"109","5","1939"
"109","6","1940"
"109","6","1972"
"109","8","1941"
"109","8","1943"
"109","9","1944"
"109","9","1945"
"110","0","1946"
"110","0","1948"
"110","0","1949"
"110","1","1950"
"110","1","1951"
"110","2","1952"
"110","2","1954"
"110","2","1955"
"110","3","1956"
"110","3","1957"
"110","3","2001"
"110","4","1958"
"110","4","1959"
"110","4","1960"
"110","5","1961"
"110","5","1964"
"110","6","1965"
"110","6","1966"
"110","6","1967"
"110","7","1968"
"110","7","1969"
"110","8","1970"
"110","9","1971"
"110","9","1973"
"111","0","1974"
"111","0","1975"
"111","0","1976"
"111","1","1977"
"111","1","1978"
"111","1","1979"
"111","2","1980"
"111","2","1981"
"111","2","1982"
"111","3","1983"
"111","4","1984"
"111","4","1985"
"111","5","1986"
"111","6","1987"
"111","6","1988"
"111","6","1989"
"111","7","1990"
"111","7","1991"
"111","7","1992"
"111","8","1993"
"111","8","1994"
"111","9","1995"
"111","9","1996"
"112","0","1997"
"112","0","1998"
"112","0","1999"
"112","0","2005"
"112","1","2000"
"112","1","2002"
"112","2","2003"
"112","2","2004"
"112","2","2019"
"112","3","2006"
"112","3","2007"
"112","3","2008"
"112","4","2009"
"112","4","2010"
"112","5","2011"
"112","5","2012"
"112","5","2013"
"112","6","2014"
"112","6","2015"
"112","6","2016"
"112","6","2017"
"112","7","2018"
"112","7","2023"
"112","8","2020"
"112","8","2021"
"112","8","2022"
"112","8","2024"
"112","9","2025"
"112","9","2026"
"112","9","2027"
"113","0","2028"
"113","0","2029"
"113","1","2032"
"113","2","2030"
"113","2","2031"
"113","3","2043"
"113","5","2033"
"113","7","2034"
"113","7","2035"
"113","8","2036"
"113","8","2037"
"113","9","2038"
"113","9","2039"
"114","0","2040"
"114","0","2042"
"114","1","2041"
"114","1","2044"
"114","1","2045"
"114","2","2046"
"114","2","2047"
"114","2","2048"
"114","3","2049"
"114","3","2050"
"114","3","2051"
"114","4","2052"
"114","4","2053"
"114","4","2055"
"114","5","2054"
"114","5","2056"
"114","5","2057"
"114","6","2058"
"114","6","2059"
"114","6","2060"
"114","6","2063"
"114","7","2061"
"114","8","2062"
"114","8","2064"
"114","8","2065"
"114","9","2066"
"114","9","2067"
"114","9","2068"
"115","0","2069"
"115","0","2070"
"115","0","2090"
"115","1","2071"
"115","1","2072"
"115","1","2076"
"115","2","2073"
"115","2","2074"
"115","2","2075"
"115","3","2077"
"115","3","2078"
"115","4","2079"
"115","4","2080"
"115","4","2081"
"115","4","2129"
"115","5","2082"
"115","5","2083"
"115","5","2084"
"115","6","2085"
"115","6","2086"
"115","7","2087"
"115","7","2088"
"115","7","2091"
"115","8","2089"
"115","8","2092"
"115","8","2093"
"115","9","2094"
"115","9","2095"
"116","0","2096"
"116","0","2097"
"116","1","2098"
"116","1","2099"
"116","1","2100"
"116","2","2101"
"116","2","2109"
"116","3","2102"
"116","3","2103"
"116","4","2104"
"116","4","2105"
"116","4","2106"
"116","5","2107"
"116","5","2110"
"116","6","2108"
"116","6","2111"
"116","6","2112"
"116","7","2113"
"116","8","2114"
"116","8","2115"
"116","8","2116"
"116","9","2117"
"116","9","2118"
"116","9","2119"
"117","0","2120"
"117","0","2121"
"117","1","2122"
"117","1","2123"
"117","2","2124"
"117","2","2126"
"117","3","2125"
"117","3","2127"
"117","4","2128"
"117","4","2130"
"117","5","2131"
"117","5","2138"
"117","6","2132"
"117","7","2133"
"117","7","2134"
"117","8","2135"
"117","9","2136"
"118","0","2137"
"118","0","2139"
"118","0","2140"
"118","1","2141"
"118","1","2142"
"118","2","2143"
"118","2","2144"
"118","3","2145"
"118","3","2146"
"118","3","2147"
"118","4","2148"
"118","4","2149"
"118","5","2150"
"118","5","2151"
"118","5","2152"
"118","6","2153"
"118","6","2154"
"118","6","2155"
"118","7","2156"
"118","7","2157"
"118","7","2158"
"118","8","2159"
"118","8","2160"
"118","8","2161"
"118","9","2162"
"118","9","2163"
"118","9","2164"
"119","0","2165"
"119","1","2166"
"119","3","2167"
"119","5","2168"
"119","5","2169"
"119","6","2170"
"119","7","2171"
"119","8","2172"
"119","9","2173"
"119","9","2174"
"120","1","2175"
"120","1","2177"
"120","2","2176"
"120","2","2207"
"120","6","2178"
"120","6","2179"
"120","8","2180"
"120","8","2181"
"120","9","2182"
"120","9","2183"
"121","0","2184"
"121","1","2185"
"121","2","2186"
"121","2","2187"
"121","3","2188"
"121","3","2194"
"121","5","2189"
"121","6","2190"
"121","6","2191"
"121","7","2192"
"121","7","2201"
"121","9","2202"
"122","0","2193"
"122","1","2195"
"122","1","2199"
"122","3","2196"
"122","3","2197"
"122","4","2198"
"122","5","2200"
"122","5","2203"
"122","7","2205"
"122","8","2204"
"122","8","2206"
"122","9","2210"
"123","0","2208"
"123","1","2209"
"123","1","2211"
"123","3","2212"
"123","4","2213"
"123","4","2214"
"123","6","2217"
"123","8","2215"
"123","9","2216"
"123","9","2218"
"124","0","2219"
"124","0","2220"
"124","0","2221"
"124","1","2222"
"124","1","2223"
"124","1","2228"
"124","2","2224"
"124","2","2225"
"124","3","2226"
"124","3","2227"
"124","3","2229"
"124","4","2230"
"124","4","2240"
"124","5","2231"
"124","5","2232"
"124","5","2233"
"124","6","2234"
"124","6","2235"
"124","6","2236"
"124","7","2237"
"124","7","2238"
"124","7","2239"
"124","7","2241"
"124","8","2242"
"124","8","2243"
"124","8","2244"
"124","9","2245"
"124","9","2246"
"125","0","2247"
"125","0","2248"
"125","0","2249"
"125","1","2250"
"125","2","2251"
"125","2","2252"
"125","2","2253"
"125","3","2254"
"125","3","2255"
"125","3","2256"
"125","4","2257"
"125","4","2259"
"125","5","2258"
"125","5","2262"
"125","6","2260"
"125","6","2261"
"125","6","2267"
"125","7","2263"
"125","8","2264"
"125","8","2269"
"125","9","2265"
"125","9","2266"
"126","0","2268"
"126","0","2270"
"126","0","2271"
"126","1","2272"
"126","2","2273"
"126","3","2274"
"126","3","2275"
"126","4","2276"
"126","5","2278"
"126","6","2277"
"126","7","2279"
"126","7","2280"
"126","7","2282"
"126","8","2281"
"126","8","2283"
"126","9","2284"
"126","9","2285"
"126","9","2289"
"127","0","2286"
"127","0","2287"
"127","1","2288"
"127","1","2290"
"127","1","2291"
"127","2","2292"
"127","2","2293"
"127","2","2294"
"127","3","2295"
"127","3","2296"
"127","4","2297"
"127","4","2298"
"127","4","2299"
"127","5","2300"
"127","5","2301"
"127","5","2302"
"127","5","2303"
"127","6","2304"
"127","6","2305"
"127","7","2306"
"127","7","2307"
"127","8","2308"
"127","8","2309"
"127","9","2310"
"127","9","2311"
"127","9","2312"
"128","0","2313"
"128","1","2329"
"128","2","2314"
"128","3","2315"
"128","4","2316"
"128","5","2324"
"128","6","2317"
"128","7","2318"
"128","8","2319"
"128","8","2320"
"128","9","2321"
"128","9","2330"
"129","0","2337"
"129","1","2322"
"129","1","2323"
"129","2","2325"
"129","3","2326"
"129","4","2327"
"129","4","2328"
"129","5","2331"
"129","5","2422"
"129","6","2332"
"129","7","2333"
"129","7","2334"
"129","7","2626"
"129","8","2335"
"129","8","2336"
"129","8","2360"
"129","9","2338"
"129","9","2339"
"130","0","2340"
"130","2","2341"
"130","2","2342"
"130","3","2343"
"130","4","2344"
"130","4","2345"
"130","5","2349"
"130","6","2346"
"130","6","2347"
"130","7","2348"
"130","7","2350"
"130","8","2351"
"130","8","2352"
"130","9","2353"
"130","9","2354"
"131","0","2355"
"131","1","2356"
"131","1","2357"
"131","1","2359"
"131","2","2358"
"131","2","2361"
"131","3","2362"
"131","3","2363"
"131","4","2364"
"131","4","2365"
"131","5","2366"
"131","5","2367"
"131","5","2371"
"131","6","2368"
"131","6","2381"
"131","7","2369"
"131","8","2370"
"131","9","2372"
"131","9","2373"
"131","9","2378"
"132","1","2374"
"132","1","2375"
"132","2","2376"
"132","2","2392"
"132","3","2377"
"132","4","2379"
"132","5","2380"
"132","5","2382"
"132","6","2383"
"132","6","2384"
"132","7","2385"
"132","7","2386"
"132","8","2387"
"132","9","2388"
"132","9","2390"
"133","0","2389"
"133","0","2391"
"133","1","2393"
"133","1","2394"
"133","2","2395"
"133","2","2396"
"133","3","2397"
"133","4","2398"
"133","5","2399"
"133","5","2400"
"133","7","2401"
"133","8","2402"
"133","8","2403"
"134","0","2404"
"134","0","2405"
"134","0","2406"
"134","1","2407"
"134","1","2408"
"134","2","2409"
"134","2","2410"
"134","3","2411"
"134","4","2412"
"134","4","2413"
"134","4","2414"
"134","5","2415"
"134","5","2416"
"134","5","2417"
"134","6","2418"
"134","7","2419"
"134","7","2420"
"134","8","2421"
"134","9","2423"
"135","0","2424"
"135","1","2425"
"135","1","2427"
"135","2","2426"
"135","2","2428"
"135","3","2429"
"135","3","2430"
"135","4","2431"
"135","4","2432"
"135","6","2433"
"135","7","2434"
"135","7","2435"
"135","8","2436"
"135","9","2437"
"135","9","2438"
"136","0","2439"
"136","0","2440"
"136","0","2443"
"136","1","2441"
"136","1","2442"
"136","2","2444"
"136","3","2445"
"136","4","2446"
"136","4","2447"
"136","5","2448"
"136","6","2452"
"136","7","2449"
"136","7","2450"
"136","8","2451"
"136","8","2453"
"136","8","2454"
"136","9","2455"
"136","9","2456"
"136","9","2461"
"137","0","2496"
"137","1","2457"
"137","2","2458"
"137","2","2471"
"137","3","2459"
"137","4","2500"
"137","5","2460"
"137","6","2462"
"137","6","2463"
"137","7","2480"
"137","9","2465"
"138","0","2467"
"138","1","2464"
"138","2","2466"
"138","2","2552"
"138","4","2468"
"138","5","2469"
"138","7","2470"
"138","8","2472"
"139","0","2473"
"139","0","2475"
"139","1","2474"
"139","1","2476"
"139","1","2477"
"139","2","2478"
"139","2","2481"
"139","3","2479"
"139","3","2482"
"139","3","2483"
"139","4","2484"
"139","4","2485"
"139","4","2502"
"139","5","2486"
"139","5","2487"
"139","6","2488"
"139","6","2489"
"139","7","2490"
"139","7","2491"
"139","7","2492"
"139","8","2493"
"139","8","2494"
"139","8","2495"
"139","9","2497"
"139","9","2498"
"140","0","2499"
"140","0","2501"
"140","0","2503"
"140","1","2504"
"140","1","2505"
"140","1","2506"
"140","1","2600"
"140","2","2507"
"140","2","2508"
"140","3","2509"
"140","3","2510"
"140","3","2511"
"140","4","2512"
"140","4","2513"
"140","4","2514"
"140","5","2515"
"140","5","2516"
"140","5","2517"
"140","6","2518"
"140","6","2519"
"140","7","2520"
"140","7","2521"
"140","7","2522"
"140","8","2523"
"140","8","2524"
"140","9","2525"
"140","9","2526"
"141","0","2527"
"141","0","2528"
"141","1","2529"
"141","2","2530"
"141","2","2531"
"141","3","2532"
"141","3","2533"
"141","3","2578"
"141","4","2534"
"141","5","2535"
"141","6","2536"
"141","6","2537"
"141","7","2538"
"141","7","2539"
"141","8","2540"
"141","9","2541"
"142","0","2542"
"142","0","2543"
"142","1","2544"
"142","2","2549"
"142","4","2545"
"142","5","2546"
"142","6","2547"
"142","6","2551"
"142","7","2548"
"142","7","2550"
"142","8","2553"
"142","9","2554"
"143","0","2555"
"143","1","2559"
"143","2","2556"
"143","3","2557"
"143","3","2558"
"143","4","2560"
"143","4","2561"
"143","5","2562"
"143","5","2563"
"143","6","2564"
"143","7","2565"
"143","7","2566"
"143","8","2567"
"143","8","2569"
"143","9","2568"
"144","0","2571"
"144","2","2570"
"144","2","2575"
"144","4","2572"
"144","5","7947"
"144","6","2573"
"144","8","2574"
"144","9","2576"
"144","9","2577"
"145","0","2579"
"145","0","2580"
"145","1","2581"
"145","1","2582"
"145","2","2583"
"145","4","2584"
"145","5","2585"
"145","6","2586"
"145","7","2588"
"145","8","2587"
"145","8","2589"
"145","9","2590"
"146","0","2591"
"146","0","2592"
"146","1","2593"
"146","1","2594"
"146","1","2595"
"146","2","2596"
"146","2","2598"
"146","3","2597"
"146","3","2599"
"146","3","2601"
"146","4","2602"
"146","4","2603"
"146","4","2604"
"146","4","2606"
"146","5","2605"
"146","5","2607"
"146","5","2608"
"146","6","2609"
"146","6","2610"
"146","6","2611"
"146","7","2612"
"146","7","2613"
"146","8","2614"
"146","8","2615"
"146","8","2616"
"146","9","2617"
"146","9","2618"
"146","9","2619"
"147","0","2620"
"147","0","2621"
"147","1","2622"
"147","1","2624"
"147","2","2623"
"147","2","2625"
"147","3","2627"
"147","3","2628"
"147","3","2629"
"147","4","2630"
"147","4","2636"
"147","5","2631"
"147","5","2632"
"147","5","2633"
"147","6","2634"
"147","6","2635"
"147","7","2637"
"147","7","2638"
"147","7","2639"
"147","8","2640"
"147","8","2641"
"147","9","2642"
"147","9","2643"
"148","0","2644"
"148","0","2645"
"148","0","2648"
"148","1","2646"
"148","2","2647"
"148","2","2649"
"148","3","2650"
"148","3","2651"
"148","4","2653"
"148","5","2652"
"148","6","2654"
"148","7","2655"
"148","7","2656"
"148","8","2657"
"148","8","2659"
"148","9","2658"
"149","0","2660"
"149","0","2661"
"149","1","2662"
"149","2","2663"
"149","3","2664"
"149","3","2666"
"149","5","2665"
"149","6","2667"
"149","6","2668"
"149","7","2669"
"149","7","2737"
"149","9","2670"
"149","9","2671"
"150","0","2677"
"150","1","2679"
"150","2","2673"
"150","3","2672"
"150","3","2674"
"150","4","2675"
"150","4","2676"
"150","5","2678"
"150","6","2680"
"150","7","2681"
"150","8","2682"
"150","9","2683"
"151","0","2684"
"151","0","2685"
"151","0","2700"
"151","1","2686"
"151","1","2687"
"151","1","2688"
"151","2","2689"
"151","2","2690"
"151","2","2691"
"151","2","2692"
"151","3","2693"
"151","3","2694"
"151","3","2695"
"151","3","2704"
"151","4","2696"
"151","4","2697"
"151","4","2698"
"151","4","2699"
"151","5","2701"
"151","5","2702"
"151","5","2703"
"151","5","2705"
"151","6","2706"
"151","6","2707"
"151","7","2708"
"151","7","2709"
"151","7","2710"
"151","7","2805"
"151","8","2711"
"151","8","2712"
"151","8","2713"
"151","9","2714"
"151","9","2715"
"151","9","2716"
"151","9","2718"
"152","0","2717"
"152","1","2719"
"152","2","2720"
"152","2","2721"
"152","2","2722"
"152","3","2723"
"152","3","2724"
"152","3","2741"
"152","4","2725"
"152","4","2726"
"152","5","2727"
"152","6","2728"
"152","7","2729"
"152","7","2730"
"152","7","2731"
"152","8","2732"
"152","8","2733"
"152","9","2734"
"152","9","2735"
"152","9","2760"
"153","0","2736"
"153","0","2738"
"153","1","2739"
"153","1","2740"
"153","4","2742"
"153","4","2743"
"153","5","2744"
"153","6","2745"
"153","7","2763"
"153","8","2746"
"153","9","2747"
"153","9","2748"
"154","0","2749"
"154","0","2750"
"154","1","2751"
"154","1","2752"
"154","2","2753"
"154","2","2754"
"154","3","2755"
"154","3","2756"
"154","3","2769"
"154","4","2757"
"154","4","2758"
"154","4","2759"
"154","5","2761"
"154","5","2762"
"154","6","2764"
"154","6","2765"
"154","6","2766"
"154","7","2767"
"154","7","2768"
"154","8","2770"
"154","8","2771"
"154","9","2772"
"155","0","2775"
"155","1","2773"
"155","2","2774"
"155","2","2776"
"155","3","2777"
"155","3","2778"
"155","3","2779"
"155","4","2780"
"155","4","2782"
"155","5","2781"
"155","6","2783"
"155","6","2784"
"155","7","2785"
"155","7","2786"
"155","7","2787"
"155","8","2788"
"155","9","2789"
"156","0","2790"
"156","0","2791"
"156","0","2792"
"156","1","2793"
"156","1","2794"
"156","2","2795"
"156","2","2796"
"156","3","2797"
"156","3","2798"
"156","4","2799"
"156","5","2800"
"156","5","2801"
"156","6","2802"
"156","7","2803"
"156","8","2804"
"156","8","2806"
"156","9","2807"
"156","9","2808"
"156","9","2809"
"157","0","2810"
"157","0","2811"
"157","0","2812"
"157","1","2813"
"157","1","2814"
"157","1","2815"
"157","2","2816"
"157","2","2817"
"157","2","2818"
"157","2","2826"
"157","3","2819"
"157","3","2820"
"157","3","2821"
"157","3","2822"
"157","4","2823"
"157","4","2824"
"157","4","2825"
"157","4","2827"
"157","5","2828"
"157","5","2829"
"157","6","2830"
"157","6","2831"
"157","6","2832"
"157","7","2833"
"157","7","2834"
"157","8","2835"
"157","8","2836"
"157","8","2837"
"157","8","2840"
"157","9","2838"
"157","9","2839"
"157","9","2841"
"157","9","2842"
"158","0","2843"
"158","0","2844"
"158","0","2845"
"158","1","2846"
"158","1","2847"
"158","1","2848"
"158","2","2849"
"158","2","2850"
"158","2","2851"
"158","3","2852"
"158","3","2853"
"158","4","2854"
"158","4","2855"
"158","5","2856"
"158","5","2857"
"158","6","2858"
"158","6","2859"
"158","7","2860"
"158","7","2861"
"158","8","2862"
"158","8","2863"
"158","8","2864"
"158","9","2865"
"158","9","2866"
"159","0","2867"
"159","0","2868"
"159","0","2869"
"159","1","2870"
"159","1","2871"
"159","2","2872"
"159","2","2873"
"159","3","2874"
"159","3","2875"
"159","3","2876"
"159","4","2877"
"159","4","2878"
"159","5","2879"
"159","5","2880"
"159","5","2881"
"159","6","2882"
"159","6","2883"
"159","6","2884"
"159","7","2885"
"159","7","2886"
"159","8","2887"
"159","8","2888"
"159","8","2889"
"159","9","2890"
"160","0","2891"
"160","0","2892"
"160","1","2893"
"160","1","2894"
"160","1","2900"
"160","2","2895"
"160","3","2896"
"160","3","2897"
"160","4","2898"
"160","5","2899"
"160","5","2901"
"160","5","2902"
"160","6","2903"
"160","6","2904"
"160","6","2905"
"160","7","2906"
"160","7","2907"
"160","8","2908"
"160","9","2909"
"160","9","2910"
"160","9","2911"
"161","0","2912"
"161","0","2913"
"161","0","2914"
"161","1","2915"
"161","1","2916"
"161","2","2917"
"161","2","2923"
"161","3","2918"
"161","3","2919"
"161","4","2920"
"161","5","2921"
"161","5","2937"
"161","6","2922"
"161","6","2924"
"161","7","2925"
"161","7","2926"
"161","8","2927"
"161","9","2928"
"161","9","2929"
"162","0","2930"
"162","0","2931"
"162","1","2932"
"162","1","2933"
"162","2","2934"
"162","3","2947"
"162","4","2935"
"162","4","2936"
"162","5","2938"
"162","6","2939"
"162","7","2940"
"162","8","2941"
"162","8","2942"
"162","8","2948"
"162","9","2943"
"162","9","2944"
"163","0","2945"
"163","0","2946"
"163","1","2949"
"163","1","2950"
"163","2","2951"
"163","3","2952"
"163","3","2953"
"163","3","2955"
"163","4","2954"
"163","4","2956"
"163","4","2957"
"163","5","2958"
"163","6","2959"
"163","7","2960"
"163","7","2961"
"163","8","2962"
"163","8","2963"
"163","9","2964"
"163","9","2965"
"164","0","2966"
"164","0","2967"
"164","1","2969"
"164","2","2968"
"164","2","2970"
"164","3","2971"
"164","3","2973"
"164","4","2972"
"164","5","2974"
"164","5","2975"
"164","5","2982"
"164","6","2976"
"164","7","2977"
"164","8","2978"
"164","8","2979"
"164","9","2980"
"165","0","2981"
"165","0","2983"
"165","1","2984"
"165","1","2985"
"165","2","2986"
"165","3","2987"
"165","3","2988"
"165","3","2989"
"165","4","2990"
"165","4","2991"
"165","5","2992"
"165","5","2993"
"165","6","2994"
"165","6","2995"
"165","7","2996"
"165","7","2997"
"165","7","2998"
"165","8","2999"
"165","8","3000"
"165","9","3001"
"165","9","3005"
"166","2","3002"
"166","3","3003"
"166","3","3004"
"166","4","3006"
"166","4","3010"
"166","6","3007"
"166","6","3008"
"166","7","3009"
"166","7","3011"
"166","8","3012"
